SampleID	ko00010	ko00030	ko00040	ko00051	ko00052	ko00053	ko00061	ko00071	ko00121	ko00130	ko00190	ko00230	ko00240	ko00250	ko00260	ko00270	ko00290	ko00300	ko00330	ko00340	ko00360	ko00400	ko00430	ko00440	ko00471	ko00473	ko00480	ko00500	ko00510	ko00511	ko00520	ko00521	ko00531	ko00540	ko00550	ko00561	ko00564	ko00620	ko00626	ko00630	ko00640	ko00650	ko00670	ko00680	ko00720	ko00730	ko00740	ko00750	ko00760	ko00770	ko00780	ko00785	ko00790	ko00860	ko00900	ko00908	ko00910	ko00920	ko00970	ko01051	ko01053	ko01055	ko02010	ko02020	ko02030	ko02040	ko02060	ko03008	ko03010	ko03013	ko03018	ko03020	ko03030	ko03060	ko03070	ko03410	ko03420	ko03430	ko03440	ko04112	ko04122	ko04141	ko04626	ko04910	ko04974	ko05120	ko00280	ko00310	ko00362	ko00450	ko00600	ko00660	ko01040	ko04146	ko00140	ko00311	ko00020	ko00100	ko00590	ko00633	ko00906	ko00710	ko00523	ko00562	ko00983	ko00350	ko00364	ko00627	ko00791	ko05016	ko05100	ko05142	ko05150	ko00281	ko00625	ko00960	ko00361	ko00950	ko03015	ko03022	ko03050	ko00624	ko00363	ko04210	ko04621	ko05111	ko05131	ko00621	ko00472	ko00380
kazan5500_2015_11_27_1_L05_86HP_F3	252.929156294	299.9458621392	120.0564815361	158.3922792101	134.5540263474	48.9315505654	137.15628276	76.6234950146	801.6832801556	7.5762270048	58.5833072623	154.1096239409	177.8816630381	366.4800404333	160.9914035403	222.2687005124	693.3152936886	243.0975856251	137.1190631637	140.3815184362	28.9938177784	106.9301466214	102.62373401	7.2411462065	126.7061978598	87.6516188141	62.4744147297	150.6819999316	2.6702321849	96.1866989482	176.9099645252	NA	31.8244715976	29.8260122733	127.2283657122	29.645267239	99.8266241848	271.8994152336	33.6123096809	119.3026053419	109.1385476197	134.3962659563	230.704087843	90.9746139508	162.494606992	270.3800677446	130.0723586715	182.3179452867	80.4857904317	318.2632960887	76.8352946561	32.4891659765	59.3550461779	28.7785075177	138.1945098618	37.4339126538	87.9636981323	NA	428.4306219511	1291.1533730997	15.2995566749	556.2447312163	89.9240173866	26.9819366731	NA	45.2310219508	24.6965480752	2.2160394307	514.7287899985	4.0653596948	144.2424761307	204.4965323425	94.1497855688	105.7972818123	103.3979159964	99.1330684903	119.1521861935	119.5916906882	143.4004659994	263.3648100434	115.1228439263	6.6791016769	89.554031737	20.2036646456	2.8608465914	14.7162539016	NA	50.0000845303	55.8958107421	297.934178507	31.6895334611	NA	NA	22.9807491546	NA	NA	NA	NA	NA	NA	NA	NA	123.0529069379	28.8313605561	NA	NA	NA	NA	NA	NA	NA	NA	0.7391360561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_11_27_1_L05_88HP_F3	346.1691646747	488.9193160934	232.6186937128	349.8917831164	307.1476977424	51.1524013129	349.0187645545	82.0793118917	831.6863803953	77.7206349618	122.4652016323	218.4333326036	277.5853831275	543.9221277829	272.7184129597	304.1586551342	595.5528823329	417.8743185611	219.4902544198	392.2158197179	82.5867504451	297.6441245153	218.7427555593	43.7770979892	535.7480480238	303.8240331153	139.7132163786	281.1137567375	11.4287542424	615.3702576082	311.5243096417	445.9940352233	231.8809113383	203.9496710981	390.2454845949	90.3045984515	154.7414962609	305.1707510381	57.1801498093	206.6329211059	160.3195575115	151.6135167865	422.4733547366	138.3078091821	330.6542109514	463.3857174127	254.8475581777	359.4384743204	270.2371434397	443.1692693831	373.0485134451	270.256570631	232.8148375663	119.7886135737	288.6649926635	190.3840022649	173.6296591764	NA	435.7507109442	1443.4447774998	21.8644397325	1060.5491941798	124.4485571156	77.0608947224	371.4528983854	245.1701469355	57.6359377246	10.9659407965	435.8785757365	15.6961670215	186.9623970945	270.0541015145	248.1458474353	302.4699599403	150.6411657108	200.496268051	183.6592124995	328.765913199	297.3244232409	356.4771574848	241.7496202857	14.8280657197	71.8849385809	38.5701836601	22.1750487321	37.7285447843	99.0994119924	49.4101318833	29.2323140273	414.0666040879	NA	471.1407389789	58.6613778318	73.0597625542	24.4149374367	52.5152031218	317.0551743556	NA	NA	26.6189520113	NA	560.1687043856	NA	NA	NA	NA	7.3076881016	NA	NA	NA	1.0240989355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65.4694281507	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_11_27_1_L05_89HP_F3	145.4489816419	164.8703088767	65.4960424994	90.1929559862	71.1711192079	NA	108.5981845967	51.0259461694	1175.2937359263	0.9147511934	39.3178734098	99.8566237391	115.2890762103	NA	97.7061320751	137.0347512698	388.8319296064	154.2905144959	85.9277432432	93.400909629	12.5428833703	71.994927979	NA	1.8827677355	103.606325956	90.0017540525	NA	75.2846277423	3.4603035245	18.3971523944	76.6148119962	NA	NA	3.8921172492	89.1951468131	20.7435183686	71.0352501107	167.5387227509	NA	85.7267322214	79.0993448768	76.7150949567	NA	50.3217346858	106.2720811648	163.3114143155	49.1294145458	119.8663380125	45.5780631561	155.4635029344	66.6575705606	NA	28.0821202926	20.2455858359	91.6126658104	20.3973658711	55.4682636341	NA	277.9865269954	491.7179676004	7.4646082696	319.4772517476	53.7707482404	24.6805776985	166.1181001122	90.2355013093	12.4824497961	2.6257292535	298.2921360087	2.8552067384	80.290909467	140.3381721207	69.010031511	79.541144934	66.2302260675	57.9795163529	74.8896037024	100.1960891194	93.5718993116	155.6302590273	70.489917953	NA	58.4603678174	13.9132559176	NA	8.1704033275	NA	NA	30.1144815465	163.1186506531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	76.9758418297	14.7992671767	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.9365880851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_11_27_1_L05_90HP_F3	227.4419307013	252.2919006116	132.1236227243	167.7977693552	116.3006270083	41.6276355107	146.0323431866	54.411057345	1274.1630215302	21.4795353839	70.1024232722	159.996884434	194.6394445187	NA	163.7162890799	210.0247449497	582.6872149834	248.8780939185	142.0551106248	144.348984138	30.6738395975	140.0450736157	122.1301489203	0.3962884834	207.0656020097	199.767836482	55.1459696605	132.3090309511	16.8260455517	76.4938140839	148.7184735645	NA	NA	85.3346538909	168.8496539246	25.343322901	92.8143268839	237.2894875068	NA	104.2225923114	95.050735674	117.1327238715	NA	76.7212828536	197.3423121166	227.6523128149	109.2136565363	196.6432554243	89.5264875284	230.5598618981	110.1459465583	9.3399631431	58.1088342916	24.241691029	149.6848421487	54.1177896718	98.1384079188	117.7708193263	437.0851606628	617.2531930447	8.7546027095	698.158221722	59.1337671064	27.6485169984	159.6226237533	88.782277556	13.4761578519	4.7480522792	505.9795916065	3.0141847759	131.7226969094	189.5736228699	108.7161465162	158.3758664138	113.7337345101	92.2773921431	115.2014114202	145.4836161097	157.8468763559	234.501961062	86.7796385992	6.8660370178	78.3993859455	18.7458851758	5.383650859	16.320564764	NA	37.0714523912	30.6655279667	227.1259436402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	137.198130919	42.2130004997	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.2972626497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_11_27_1_L06_92HP_F3	209.0810244562	236.5224011296	191.4505649989	186.0495779293	139.4069964743	63.4044266046	190.3897708838	34.9890958672	148.2914644262	60.2660841952	75.7630353337	159.8886785969	203.4704012045	455.5843745207	157.8115408384	206.7347140257	543.0392012134	257.9327285427	144.8601154322	148.1426895722	50.6026829855	182.0908272406	125.6096685433	4.6363152152	316.003184891	274.8603264586	50.0800590617	158.1324784447	27.1382419819	171.6450285319	182.8210812414	572.088220483	49.8072740276	160.7168885575	230.9874387982	NA	49.4538067051	188.7949697549	41.6204379024	62.2654091971	67.1035720833	114.8787813938	298.662834498	75.1118270821	234.6295010124	261.1170902058	166.9605176863	183.2269468261	136.3360859951	261.3131703744	129.7170704895	41.9913386383	84.8310180045	33.3860577207	167.8669543481	110.6180491933	104.6038278608	NA	421.8993880031	482.7123783911	1.59297897	1099.2388803089	30.5318090442	18.0241559546	NA	14.5893526387	NA	7.3454328445	481.2637512382	3.1205540712	143.0695143262	156.4079094199	105.8465538452	200.727991912	106.8736483094	101.8103505566	129.0294802326	145.3808188189	171.1025025021	266.36734873	52.0242608662	7.7911758688	54.6952920318	NA	10.84470265	21.5329146988	NA	27.439256206	6.4215969918	NA	NA	NA	NA	22.4932757724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_11_27_1_L06_93HP_F3	370.4429144385	493.802448632	223.8133191666	321.7967496287	303.2139187872	53.1479162469	332.2556795115	97.5326593239	821.4274605058	54.7195351541	119.6646022915	242.1044693467	306.3854177369	584.7422575131	289.2122461939	336.0423698574	712.6640766396	447.4661841788	237.250188495	430.3862774301	76.7821837054	305.7890554352	236.8409049189	36.103161572	531.5553751314	315.7267534342	134.4704163164	294.8074641249	10.0794934323	542.7465724855	315.3820835663	NA	205.5971324333	168.2796080018	387.6860651181	NA	168.9668870246	356.3583138749	62.4130109685	214.2260182144	171.4922285287	177.2399727374	465.7902628482	152.0496896267	330.0923049571	491.8698200786	271.8499519566	339.84432835	261.4589549615	506.7034965387	362.7387251551	216.2718710943	227.6551138334	132.8735021988	317.1556916167	177.6443139989	166.4233772848	NA	531.0684317824	1735.922215941	28.0946588633	826.7634099834	138.1557222913	55.6311548585	NA	28.3967860027	54.1528630589	13.0904307028	523.0636898575	15.8816521164	215.3899367684	301.6248981975	257.8836076222	299.3548555364	172.8257527581	235.8093686309	207.3416272743	339.5336860389	336.3826002679	417.2201192831	242.4609748731	16.1966314036	71.9825502139	37.1312254695	19.090726612	38.5267858306	104.2320655917	49.1050674631	40.2060348529	455.793844798	NA	505.6339136849	NA	67.284512678	14.8069272059	34.1646078872	NA	NA	NA	NA	NA	NA	150.9938057531	50.4389987093	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_11_27_1_L06_95HP_F3	316.6438942593	426.6179518486	246.0062194832	280.2106088564	239.1604458984	67.6972103659	287.2341718495	113.3295381461	920.5291462897	38.1587109164	100.578406734	209.5885698309	246.5568876262	476.9555956364	235.9488935627	286.4429515949	610.2693168148	370.4671590434	194.1775630073	297.2553423766	68.7820856423	220.0391997085	NA	34.1030473545	350.5244296188	264.2086075119	129.7566528196	241.6196082255	13.9053654982	487.7633764483	269.0915968984	384.7166957226	206.1404117407	157.9668564587	278.7777535362	79.564845233	138.042832033	302.8101217077	73.557859833	191.8003877292	147.5084844806	141.8648651439	371.9905919956	127.9789300866	265.0111875817	346.8101102859	228.6700250568	313.9262172024	213.4809718968	388.8149317827	267.5008345252	201.1944050704	229.4776459969	81.5807374382	236.2879184611	128.1224096701	140.1045699193	NA	439.0668510885	1399.9043678974	25.0284854016	929.8560856638	121.2725124274	56.7928274877	186.4304574326	115.0528581499	42.124070751	11.4267970883	535.3627527079	10.4672434145	176.1695718422	302.6032472804	215.4024078906	242.7232398085	156.555215306	168.033464004	167.045795456	287.9356159845	267.3160141082	331.6869087134	179.1510878247	18.2052886184	77.762322247	35.9873985395	16.8645911147	26.3809339298	77.2714520055	48.2041069216	39.9744805162	363.1925926262	NA	398.5274360572	43.7444515108	NA	10.9337089255	42.5242704665	NA	NA	NA	NA	NA	473.6576173139	NA	NA	NA	78.8396173174	3.1306447273	NA	NA	2.2503364584	NA	0.4661199162	0.792885805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_11_27_1_L06_96HP_F3	480.802040582	655.7053676014	419.6190603302	488.9249228492	418.9690315093	115.1053096021	479.2587753116	122.3388024833	1040.2109568292	120.7745619041	187.2837432009	319.3078444222	396.6361225474	810.8426124935	395.2612606931	399.4926759626	760.4487130991	528.7151324088	301.8044567969	562.8542394585	125.1609480061	384.3237068788	358.656688858	71.437119177	777.1715607813	374.7601712626	215.3456808813	370.8340542824	26.1980362643	1017.5991942273	447.0616820937	631.498304095	383.1535444091	402.8903465742	506.871295089	90.8324493862	159.7992595291	440.8336776846	121.7675146826	277.3371118764	218.2686930637	207.1553211833	658.3297384165	210.8253317781	506.2599099039	530.0271058992	336.1487785387	539.3623831119	375.6828934252	605.4268268797	566.8220120851	531.766713952	425.0223648577	139.0593600412	367.1079864566	275.9140330578	259.0154163405	NA	570.3104862659	1766.3440541455	27.2046375779	1382.4861040942	134.1058949196	71.9868208446	171.3081439227	103.0320072105	34.2954431865	16.4525263597	582.0938906243	18.6362479785	272.4058132815	405.7852902969	353.070234307	407.2826362726	199.4087256504	294.3891623891	253.8314154951	458.0108369646	468.4086910723	484.719850269	224.0454410236	26.8949311878	78.0488068345	49.5977871796	43.7193904608	47.1778137293	143.9980782843	59.3195866688	23.5830646094	552.1059923326	NA	538.2696865117	NA	106.7553873816	30.1926512837	72.3774002102	NA	NA	NA	NA	NA	NA	NA	NA	626.1059046893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_11_27_1_L06_98HP_F3	397.4807490411	472.1306601469	308.3333463846	382.7155052529	338.3686582328	80.3767042968	351.890508004	150.9649178318	779.7938008564	109.8221603301	129.9129110666	204.6969366035	251.4225727422	504.872614863	274.5459404242	268.1427132169	486.2406695415	313.8566103413	211.2523983041	379.0132380171	104.3552859895	242.2406176203	226.0174427626	98.1507453487	549.5958053228	314.3187768221	168.0915094065	244.5275115501	23.688962098	986.1831679122	347.4213896522	468.986589595	433.7827817802	337.7063495436	364.053689875	80.7062663325	91.8432290347	311.724106698	183.8217512771	228.3449803349	149.8213561363	168.1141628889	465.5409525561	169.0931684753	363.1649599024	306.1419747488	254.9376878939	351.6003539421	289.876663751	420.6546714159	438.3182907449	493.7617393275	403.8846664079	125.1365991678	287.3055720165	216.6758483838	182.3023065541	NA	333.6260581219	1344.2030393246	19.3599571311	1256.1726980602	111.7003032515	64.9579263392	47.7110367238	26.0144019806	52.8451091948	10.9327143628	354.6575679053	11.4653036078	174.8466762322	292.9553986311	234.0308650972	288.6757854488	169.654554193	205.4461519946	166.3495478026	309.0077399398	293.2770035349	310.4661518866	168.4580188451	19.6658230456	53.4250702119	37.2734189801	41.6698356112	40.7247772575	97.6621219241	49.2209970576	17.1088330328	338.572725197	NA	NA	56.3122342782	NA	24.6324878429	303.248955739	369.0547993397	NA	NA	14.7780683589	NA	517.4637448297	NA	NA	NA	NA	11.2344937332	34.2320373192	NA	5.4260525618	1.8860586533	NA	NA	NA	196.0679572483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_12_11_L01_66HP_F3	213.19108173	273.0941473386	155.3679353246	210.2207307728	157.600050741	37.0786995802	187.1942332796	53.9814194818	412.3399144723	51.5172239502	77.7610941065	135.6993903185	173.2100241367	386.907346885	166.6879113565	173.2227688473	368.2822382859	207.4530295716	140.8371151148	220.1198885099	49.841085153	154.2782648524	161.4446509208	32.6479134228	293.7878235539	149.9897380491	85.1124325752	142.8140343225	11.5295739398	430.6027652473	185.9129246234	274.4909893142	178.0633276652	178.440422692	207.7342285183	27.0824087262	56.8068809783	208.6949227907	51.6710111021	124.8486982796	94.3189874513	93.4764076708	277.5115811696	97.1839869029	237.8729466978	217.5905269164	141.8808029976	228.2604638453	158.3704242531	257.1028539276	197.8426465423	240.1523257517	176.9439186223	55.304096102	143.8577061946	134.1923723406	113.5481139929	NA	275.8513927027	649.2542218818	NA	599.1284838226	52.0813622659	25.7090676761	NA	7.2938756061	NA	5.717148237	339.3806519512	6.7447638967	121.5897454942	155.7281436231	148.2407179315	180.2022474438	94.4663069078	122.4869471982	107.7728908223	182.3052618006	192.7532248327	207.2996780484	78.9148788847	10.0582323851	35.937652437	21.7114409078	17.6909828174	20.8067556698	56.9381677902	22.4265807762	8.0575681775	229.1583410283	NA	231.3669680377	NA	42.5441558833	11.0370550039	23.8808661904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_12_11_L01_67HP_F3	101.1877446278	123.0391444948	53.4310320676	77.6974177432	61.5273836617	14.4598710265	80.8966232918	26.9979404286	325.1465303323	9.6717094776	28.4445206344	63.8775568298	80.0613934013	157.9522200554	72.4519538447	91.266072447	229.7158399456	109.6838303558	60.0127632498	85.0787189768	17.3772923735	64.4340685161	57.4992630452	4.6525689918	107.7506550777	73.5154195608	28.8364291773	64.2887446031	4.1417600381	63.6131476443	75.78866831	NA	22.2435588875	30.326820035	80.5972741643	NA	50.1536395524	100.4620916777	NA	48.4555686713	46.5773840547	49.5160915012	113.6752535654	39.2016885702	85.8440360133	118.006645827	63.4064742248	91.5246801912	51.0767321776	121.9579747032	56.0944193976	33.2585053716	35.887098352	25.4467749615	73.9289952212	32.0955697175	39.6694414743	NA	174.1039242131	372.2775948245	6.9943203044	265.6980206698	36.0623562406	17.0890561203	85.5833345206	47.1093373186	12.470847138	2.1011606358	195.6884510728	2.7325210292	59.0573259507	81.6926545738	55.7935877317	67.7364723705	43.8687643581	48.8805153012	51.3345525571	74.905601101	79.1726654157	108.2762130101	49.814868793	4.0442790625	31.4969136427	10.4183267165	2.9553422046	7.525901485	NA	13.3401430376	13.8375575676	109.7134356137	NA	NA	NA	NA	0.9047419957	NA	NA	NA	NA	NA	NA	NA	54.6291790946	15.2148377509	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.4321737615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_12_11_L01_68HP_F3	195.2094766824	251.7548293759	185.237321534	166.8435023332	135.6959256532	52.4105239703	254.4922341139	47.2199671809	326.4736224383	36.3021804047	70.7436296881	139.5452410954	176.9086924858	357.8963268891	154.3492660634	194.4199127436	449.8242416486	245.2868609633	132.7603935034	186.3999504485	45.427944979	163.2552281869	125.7567941975	27.1156416615	289.3729832918	197.1389999798	70.5443699504	140.6357293927	18.8906476041	249.8190332405	171.1160719275	NA	109.7244236074	118.1914006742	216.6256379925	42.3191319661	72.5251333301	197.3784381838	45.9076934866	100.2355962843	92.2552542488	92.5699213439	256.1528026085	76.3003641727	209.5164625743	262.8007167172	162.6592506679	191.1666131805	145.2161990164	256.1036363413	173.19325993	81.5233957147	113.9913753826	66.580118891	161.5331930674	88.0547262534	92.480456973	126.0713782238	321.6199581648	573.0493936897	7.4075291681	620.5310253668	53.9938227795	25.5951697893	NA	13.259769315	17.8839477535	5.3639354698	363.4090724421	4.700932327	116.0034799667	145.969326102	124.8964727249	170.0810797073	90.3114202217	99.3196493848	114.9085561273	175.4130229733	173.0074765841	220.9300100272	87.1297546922	8.2181948161	44.6235222474	20.3131098213	11.244441763	19.1070959413	48.0571632036	28.6996658662	18.1408361381	NA	NA	NA	NA	30.2211388797	5.1931164527	18.871549085	NA	NA	NA	NA	NA	NA	172.8772771147	41.7841419486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_12_11_L01_69HP_F3	194.0226392363	267.6619744406	148.1449308258	185.1232531276	144.6596685978	37.8185318973	186.1780017364	50.6496553701	515.9844820331	36.0479092033	73.3732021306	129.3426451779	163.0017993695	323.9742019427	159.5568542868	170.9494792228	358.3601336252	208.5790578046	123.5271895227	222.302636969	50.3694025574	149.5584747319	131.72739577	27.0534659843	279.4490106194	157.9965979572	74.8284580423	140.7319471285	8.703782402	292.6927190373	173.1236309404	276.5313375134	118.3003934919	128.5995087982	202.0169036949	36.9260487	72.6607220472	184.4920129848	45.7201092126	116.0022976509	89.4527749499	86.8007320986	268.2349847679	88.0407396628	200.5874869381	211.4390427796	137.4186571287	198.4505113534	137.8444783718	252.9176029266	171.2482926718	218.2349180369	141.9565703653	56.8135137084	150.5872159476	112.6507610385	94.024159661	NA	272.3489772075	754.0727431821	15.482562467	639.3681838815	67.1425018394	32.2934898747	93.682608056	53.6688620856	18.5203913985	5.5183516978	334.3059174874	6.8815207766	116.6778451285	170.3215425854	131.5882018402	176.2038727104	95.6955736822	112.0602930652	107.3766057531	173.0246006228	178.8659324637	208.3543822308	95.6387081486	10.775191277	42.4968205465	18.9850943182	12.9475550867	20.5840561017	55.217435759	25.7728850628	16.4676874084	222.0132503152	NA	223.0830348744	NA	37.5192132603	6.0796065275	23.4198853932	NA	NA	NA	NA	NA	312.5292288992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_12_11_L01_70HP_F3	301.7220633702	401.2035534525	271.1358199406	316.8481633642	253.7477289777	63.3990473441	262.8345282584	89.2040384461	703.7546194231	87.6265772793	114.8138024346	194.3696368347	244.7697749111	511.615220118	258.4745562207	245.2673415971	469.8617241763	294.3163141318	199.8841283259	354.2466365328	90.2309130383	226.7675201606	227.9501872693	76.8419738259	508.3693582627	248.9322575217	149.4849479595	223.0130883299	14.7923280554	696.9034305881	290.3389092913	535.3923436284	298.2242580238	286.9777176709	319.0063307376	70.6413221801	92.4333961681	272.7087525654	81.1667590914	200.4631308719	138.0692653877	137.5190988124	412.2960343255	135.5686820128	319.7737027037	302.3795484557	213.9416749694	322.4276332349	238.3711112633	377.6367437905	367.3259966326	457.2555677385	315.0156023911	98.4185394235	226.9092420746	187.7689149266	172.1841805137	NA	339.9482082968	1081.9685791877	16.3494964128	1240.3387998028	93.777656632	47.3641030641	NA	28.2428169249	34.8738770841	8.3520556276	383.319463206	10.1897743357	166.4828250127	259.309529388	221.2880967276	264.3601471381	162.2109908017	185.8960567476	152.6272989882	295.6283315662	279.7622136173	286.5275337821	142.6064350955	15.031129188	50.1085924197	22.9433722098	36.141601504	32.3336188623	90.5334680565	51.7759236748	14.780346366	316.5642794121	NA	NA	41.5022009722	75.4846198966	18.8638706508	54.5435720134	NA	NA	NA	19.6425620592	NA	436.2295812965	NA	NA	376.9858629667	NA	7.7923733262	NA	NA	NA	1.1164959007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3122327689	NA	NA	NA
kazan5500_2015_12_11_L01_71HP_F3	83.1119786222	82.4586778354	46.9711457754	59.9814448198	42.9297223772	17.6780843702	59.3525712909	16.4744733512	122.2602222213	8.124986132	24.4617570148	57.2604149549	73.7781647369	NA	53.0000998111	65.3389786518	213.0543914686	77.0308052374	47.0729469445	39.2661748295	15.2421894304	48.7031722736	NA	NA	101.2691351392	72.1243814616	18.481208151	51.0593836835	5.6258156802	33.5631007814	56.3042280648	170.844279514	NA	36.157426401	70.3488237315	NA	16.0474787444	76.9553581375	NA	NA	27.5125659344	NA	NA	NA	84.9854155666	89.8742930181	44.117407903	58.2721313747	35.7299313353	84.7118348566	29.0508018856	NA	25.8542531244	8.5036106092	54.8121784882	23.5148233323	33.8240860104	NA	157.3600944028	167.8312664204	NA	421.1427220127	10.862876697	5.9306636052	NA	7.9980766271	3.414601082	2.194161747	186.7897855694	0.6507054949	54.6144640395	56.2634127898	35.5974138916	55.9088093572	30.7728963623	31.4107689069	43.9851293085	48.6926530907	64.6995587788	85.3562086959	17.3890455683	2.214025442	30.5173921164	NA	2.4749862747	5.2495494202	NA	NA	4.9122196586	NA	NA	NA	NA	NA	NA	NA	102.0377073039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_12_11_L02_106HP_F3	109.6514055071	117.4721966607	74.3909737761	80.2876653517	56.6658623173	22.9972821039	88.863013503	15.6358088969	124.32388737	11.5942666098	29.1119890752	74.800015779	92.0969699863	NA	67.9313023023	88.6025898645	283.3642068122	107.9914869338	59.1902647537	52.9150604805	16.7913631116	68.9266512692	NA	NA	103.2202760891	96.2848669877	21.9962532353	64.057536789	10.1185872199	35.4036552468	67.7483848389	247.0646334677	NA	52.2465202574	87.3768708939	NA	25.3569024755	102.6405154084	NA	27.8439443169	38.6537523915	NA	NA	NA	106.4412894557	123.8753386249	62.5872898927	97.9469972133	46.6603502243	116.3963899018	41.6737967141	NA	24.9427469541	8.961708191	59.0510910117	30.6092946787	44.6347558566	NA	207.6497231364	283.3302753531	NA	261.6218263959	12.3017265474	7.5593488911	NA	9.5738046474	NA	NA	253.8437567305	0.634340336	69.5932513797	74.9988888962	40.1810436715	73.3205914228	38.8148953531	39.8696532485	49.7565111681	54.1518667282	71.4887655413	118.0752815226	24.4115975675	NA	37.8029440981	NA	3.0612969752	7.3339248988	NA	NA	5.1613840592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_12_11_L02_107HP_F3	52.9748054671	58.2966736241	37.9773143651	49.2815033271	29.3430443114	19.4902392471	41.2124077198	8.0803698356	82.614832848	4.0149153236	15.2370407179	37.8488443037	43.7359722969	NA	31.7309628009	48.1707691902	146.1216860345	58.9069399175	28.0190507103	29.021601886	8.6592244212	29.7605350055	NA	NA	50.2906235364	42.6886467413	11.2837608621	34.8018335295	2.1021786489	NA	40.6262259966	NA	NA	21.9379505841	42.714188128	6.4859116718	15.5323118334	46.0158851286	NA	20.4937129726	20.7467430193	NA	57.1269762275	NA	NA	52.148276612	29.6114223671	33.578026625	18.6160540913	72.3156407279	21.9541375603	NA	10.3461406345	6.8240005003	34.7172808683	14.0392381581	18.4773025267	NA	88.0316207717	159.4696331742	1.5969749803	187.4312415756	15.1666063857	3.5707353205	NA	2.2998001217	12.7583028015	0.9501248326	156.5243510407	0.6082603574	34.6304743304	48.9397333717	22.0808399025	43.5116119914	33.0507685231	25.295774126	26.3259068636	30.7972948124	34.7475519933	60.3064076875	14.0872390667	NA	19.2917789934	NA	0.8854591924	3.1354821257	NA	NA	5.7208434025	55.4296808023	NA	NA	NA	NA	NA	NA	45.7354873378	NA	NA	1.3426923714	NA	NA	36.8606420573	12.2574153669	NA	NA	1.1014887333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
